id,es-419,en-GB,fr-CA,ko,ja,ru,nl,it,de,zh,zh-Hant,fr,es,en
Obj_DefeatHonor_00,Medalla de talus,Stone Talus Monster Medal,Médaille (Lithorok),바위록 토벌 훈장,イワロック討伐の勲章,Награда за каменного глыбника,Steen-Talus-medaille,Medaglia sassorok,Iwarok-Medaille,讨伐岩石巨人勋章,討伐岩石巨人勳章,Médaille (Lithorok),Medalla de petrarok,Stone Talus Monster Medal
Obj_DefeatHonor_01,Medalla de hinox,Hinox Monster Medal,Médaille (Hinox),히녹스 토벌 훈장,ヒノックス討伐の勲章,Награда за хинокса,Hinox-medaille,Medaglia hinox,Hinox-Medaille,讨伐西诺克斯勋章,討伐西諾克斯勳章,Médaille (Hinox),Medalla de hinox,Hinox Monster Medal
Obj_DefeatHonor_02,Medalla de moldora,Molduga Monster Medal,Médaille (Moldarquor),몰드래고 토벌 훈장,モルドラジーク討伐の勲章,Награда за молдору,Molduga-medaille,Medaglia moldenottera,Moldora-Medaille,讨伐莫尔德拉吉克勋章,討伐莫爾德拉吉克勳章,Médaille (Moldarquor),Medalla de moldora,Molduga Monster Medal
Obj_DefeatHonor_03,Medalla de anuronte,Frox Monster Medal,Médaille (Gigatracien),데그가마 토벌 훈장,デグガーマ討伐の勲章,Награда за дегугарму,Frox-medaille,Medaglia granfibio,Gigama-Medaille,讨伐巨霸迦马勋章,討伐巨霸迦馬勳章,Médaille (Gigatracien),Medalla de anuronte,Frox Monster Medal
Obj_DefeatHonor_04,Medalla de gólem cúbico,Flux Construct Monster Medal,Médaille (Golemax),블록 골렘 토벌 훈장,ブロックゴーレム討伐の勲章,Награда за блокоголема,Blokzonoïde-medaille,Medaglia golemax,Alpha-Blockkonstrukt-Medaille,讨伐方块魔像勋章,討伐方塊魔像勳章,Médaille (Golemax),Medalla de gólem cúbico,Flux Construct Monster Medal
Obj_DefeatHonor_05,Medalla de gleeok,Gleeok Monster Medal,Médaille (Griock),그리오크 토벌 훈장,グリオーク討伐の勲章,Награда за глиока,Gleeok-medaille,Medaglia griock,Griock-Medaille,讨伐古栗欧克勋章,討伐古慄歐克勳章,Médaille (Griock),Medalla de griock,Gleeok Monster Medal
Obj_DungeonClearSeal,Orbe luminoso,Light of Blessing,Lueur bienfaisante,축복의 빛,祝福の光,Частица света,Lichtbol,Sfera della benedizione,Segenslicht,祝福之光,祝福之光,Lueur bienfaisante,Orbe luminoso,Light of Blessing
Obj_EnergyUtuwa_A_01,Célula energética,Energy Well,Cellule de batterie,추가 배터리,追加バッテリー,Энергорасширитель,Energiecel,Cellula energetica,Zusatzbatterie,附加电池,附加電池,Cellule de batterie,Célula energética,Energy Well
Obj_HeartUtuwa_A_01,Contenedor de corazón,Heart Container,Réceptacle de cœur,생명의 그릇,ハートの器,Капсула сердца,Extra hartje,Portacuore,Herzcontainer,心之容器,心之容器,Réceptacle de cœur,Contenedor de corazón,Heart Container
Obj_HiddenScroll_00,Manual de manipulación terrestre,Earthwake Manual,Manuscrit du choc tellurique,토둔서,土遁の書,Книга геомагии,Aardpilaarhandboek,Manuale di geomanipolazione,Erdmanipulation-Anleitung,土遁之书,土遁之書,Manuscrit du choc tellurique,Manual de manipulación terrestre,Earthwake Manual
Obj_KorokNuts,Semilla de kolog,Korok Seed,Noix Korogu,코로그 열매,コログのミ,Корокское семечко,Korok-zaadje,Seme Korogu,Krog-Samen,克洛格的果实,克洛格的果實,Noix korogu,Semilla de kolog,Korok Seed
Obj_Photo_Animal,Foto de un animal,Fauna Picture,Photo d'animal,야생 동물 사진,生き物の写し絵,«Фауна»,Collectie 'Dieren',Immagine di un animale,Tier-Foto,生物的照片,生物的照片,Photo d'animal,Foto de un animal,Fauna Picture
Obj_Photo_BossEnemy,Foto de un jefe,Elite Enemy Picture,Photo d'ennemi fort,강적 사진,強敵の写し絵,«Боссы»,Collectie 'Eindbazen',Immagine di mostro forte,Bossgegner-Foto,强敌的照片,強敵的照片,Photo d'ennemi fort,Foto de un jefe,Elite Enemy Picture
Obj_Photo_Enemy,Foto de un monstruo,Enemy Picture,Photo de monstre,몬스터 사진,魔物の写し絵,«Враги»,Collectie 'Vijanden',Immagine di un mostro,Monster-Foto,怪物的照片,怪物的照片,Photo de monstre,Foto de un monstruo,Enemy Picture
Obj_Photo_Material,Foto de material,Material Picture,Photo de matériau,소재 사진,素材の写し絵,«Материалы»,Collectie 'Ingrediënten',Immagine di un materiale,Zutaten-Foto,材料的照片,材料的照片,Photo de matériau,Foto de material,Material Picture
Obj_Photo_Other,Foto de un tesoro,Other Picture,Photo de trésor,보물 사진,お宝の写し絵,«Прочее»,Collectie 'Diversen',Immagine di un tesoro,Schatz-Foto,宝物的照片,寶物的照片,Photo de trésor,Foto de un tesoro,Other Picture
Obj_Photo_Weapon,Foto de un arma,Weapon Picture,Photo d'arme,무기 사진,武器の写し絵,«Оружие»,Collectie 'Wapens',Immagine di un'arma,Waffen-Foto,武器的照片,武器的照片,Photo d'arme,Foto de un arma,Weapon Picture
Obj_ProofKorok,Semilla de Obab,Hestu's Gift,Noix de Noïa,보쿠린 열매,ボックリンのミ,Подарок Эсту,Hestu's beloning,Seme di Castonne,Maronus’ Samen,伯库林的果实,伯庫林的果實,Noix de Noïa,Semilla de Obab,Hestu's Gift
Obj_SageSoulPlus_Gerudo,"Pacto eterno con Riju, sabia del trueno","Solemn Vow of Riju, Sage of Lightning","Serment éternel de Riju, Sage de la foudre",번개의 현자 루쥬와의 굳은 맹약,雷の賢者 ルージュとの固い盟約,"Верная клятва Риджу, Мудреца грома","Eeuwige eed van Riju, Wijze van de Bliksem","Patto saldo con Riju, saggia del fulmine","Tiefer Schwur von Riju, Weise des Donners",和雷之贤者露珠的牢固盟约,和雷之賢者露珠的牢固盟約,"Serment éternel de Riju, Sage de la foudre","Pacto eterno con Riju, sabia del trueno","Solemn Vow of Riju, Sage of Lightning"
Obj_SageSoulPlus_Goron,"Pacto eterno con Yunobo, sabio del fuego","Solemn Vow of Yunobo, Sage of Fire","Serment éternel de Yunobo, Sage du feu",화염의 현자 윤돌과의 굳은 맹약,炎の賢者 ユン坊との固い盟約,"Верная клятва Юнобо, Мудреца огня","Eeuwige eed van Yunobo, Wijze van het Vuur","Patto saldo con Yunobo, saggio del fuoco","Tiefer Schwur von Yunobo, Weiser des Feuers",和火之贤者阿沅的牢固盟约,和火之賢者阿沅的牢固盟約,"Serment éternel de Yunobo, Sage du feu","Pacto eterno con Yunobo, sabio del fuego","Solemn Vow of Yunobo, Sage of Fire"
Obj_SageSoulPlus_Rito,"Pacto eterno con Tureli, sabio del viento","Solemn Vow of Tulin, Sage of Wind","Serment éternel de Babil, Sage du vent",바람의 현자 튤리와의 굳은 맹약,風の賢者 チューリとの固い盟約,"Верная клятва Тюлина, Мудреца ветра","Eeuwige eed van Tulin, Wijze van de Wind","Patto saldo con Tulin, saggio del vento","Tiefer Schwur von Tulin, Weiser des Windes",和风之贤者丘栗的牢固盟约,和風之賢者丘栗的牢固盟約,"Serment éternel de Babil, Sage du vent","Pacto eterno con Tureli, sabio del viento","Solemn Vow of Tulin, Sage of Wind"
Obj_SageSoulPlus_Zonau,"Pacto eterno con Mineru, sabia del espíritu","Solemn Vow of Mineru, Sage of Spirit","Serment éternel de Mineru, Sage de l'esprit",영혼의 현자 미넬과의 굳은 맹약,魂の賢者 ミネルとの固い盟約,"Верная клятва Минеру, Мудреца духа","Eeuwige eed van Mineru, Wijze van de Ziel","Patto saldo con Mineru, saggia dello spirito","Tiefer Schwur von Mineru, Weise des Geistes",和魂之贤者米涅鲁的牢固盟约,和魂之賢者米涅魯的牢固盟約,"Serment éternel de Mineru, Sage de l'esprit","Pacto eterno con Mineru, sabia del espíritu","Solemn Vow of Mineru, Sage of Spirit"
Obj_SageSoulPlus_Zora,"Pacto eterno con Sidon, sabio del agua","Solemn Vow of Sidon, Sage of Water","Serment éternel de Sidon, Sage de l'eau",물의 현자 시드와의 굳은 맹약,水の賢者 シドとの固い盟約,"Верная клятва Сидона, Мудреца воды","Eeuwige eed van Sidon, Wijze van het Water","Patto saldo con Sidon, saggio dell'acqua","Tiefer Schwur von Sidon, Weiser des Wassers",和水之贤者希多的牢固盟约,和水之賢者希多的牢固盟約,"Serment éternel de Sidon, Sage de l'eau","Pacto eterno con Sidon, sabio del agua","Solemn Vow of Sidon, Sage of Water"
Obj_SageSoul_Gerudo,"Pacto con Riju, sabia del trueno","Vow of Riju, Sage of Lightning","Serment de Riju, Sage de la foudre",번개의 현자 루쥬와의 맹약,雷の賢者 ルージュとの盟約,"Клятва Риджу, Мудреца грома","Eed van Riju, Wijze van de Bliksem","Patto con Riju, saggia del fulmine","Schwur von Riju, Weise des Donners",和雷之贤者露珠的盟约,和雷之賢者露珠的盟約,"Serment de Riju, Sage de la foudre","Pacto con Riju, sabia del trueno","Vow of Riju, Sage of Lightning"
Obj_SageSoul_Goron,"Pacto con Yunobo, sabio del fuego","Vow of Yunobo, Sage of Fire","Serment de Yunobo, Sage du feu",화염의 현자 윤돌과의 맹약,炎の賢者 ユン坊との盟約,"Клятва Юнобо, Мудреца огня","Eed van Yunobo, Wijze van het Vuur","Patto con Yunobo, saggio del fuoco","Schwur von Yunobo, Weiser des Feuers",和火之贤者阿沅的盟约,和火之賢者阿沅的盟約,"Serment de Yunobo, Sage du feu","Pacto con Yunobo, sabio del fuego","Vow of Yunobo, Sage of Fire"
Obj_SageSoul_Rito,"Pacto con Tureli, sabio del viento","Vow of Tulin, Sage of Wind","Serment de Babil, Sage du vent",바람의 현자 튤리와의 맹약,風の賢者 チューリとの盟約,"Клятва Тюлина, Мудреца ветра","Eed van Tulin, Wijze van de Wind","Patto con Tulin, saggio del vento","Schwur von Tulin, Weiser des Windes",和风之贤者丘栗的盟约,和風之賢者丘栗的盟約,"Serment de Babil, Sage du vent","Pacto con Tureli, sabio del viento","Vow of Tulin, Sage of Wind"
Obj_SageSoul_Zonau,"Pacto con Mineru, sabia del espíritu","Vow of Mineru, Sage of Spirit","Serment de Mineru, Sage de l'esprit",영혼의 현자 미넬과의 맹약,魂の賢者 ミネルとの盟約,"Клятва Минеру, Мудреца духа","Eed van Mineru, Wijze van de Ziel","Patto con Mineru, saggia dello spirito","Schwur von Mineru, Weise des Geistes",和魂之贤者米涅鲁的盟约,和魂之賢者米涅魯的盟約,"Serment de Mineru, Sage de l'esprit","Pacto con Mineru, sabia del espíritu","Vow of Mineru, Sage of Spirit"
Obj_SageSoul_Zora,"Pacto con Sidon, sabio del agua","Vow of Sidon, Sage of Water","Serment de Sidon, Sage de l'eau",물의 현자 시드와의 맹약,水の賢者 シドとの盟約,"Клятва Сидона, Мудреца воды","Eed van Sidon, Wijze van het Water","Patto con Sidon, saggio dell'acqua","Schwur von Sidon, Weiser des Wassers",和水之贤者希多的盟约,和水之賢者希多的盟約,"Serment de Sidon, Sage de l'eau","Pacto con Sidon, sabio del agua","Vow of Sidon, Sage of Water"
Obj_SageWill,Voluntad de los sabios,Sage's Will,Vœu des Sages,현자의 유지,賢者の遺志,Завет Мудрецов,Wens van een Wijze,Lascito dei saggi,Wille der Weisen,贤者的遗志,賢者的遺志,Vœu des Sages,Voluntad de los sabios,Sage's Will
Obj_StableHostlePointCard,Tarjeta de puntos del gremio,Pony Points Card,Carte de fidélité des relais,마구간 포인트 카드,馬宿ポイントカード,Конюшенная карточка,Stalpuntenkaart,Tessera punti stallaggio,Stallpunkte-Karte,驿站点数卡,驛站點數卡,Carte de fidélité des relais,Carné de puntos del gremio,Pony Points Card
Obj_StaminaUtuwa_A_01,Contenedor de vigor,Stamina Vessel,Réceptacle d'endurance,스태미나의 그릇,がんばりの器,Капсула энергии,Extra energie,Portavigore,Ausdauercontainer,精力容器,精力容器,Réceptacle d'endurance,Contenedor de vigor,Stamina Vessel
Obj_SubstituteCloth_00,Tela goron,Goron Fabric,Tissu Goron,고론족의 원단,ゴロン族の生地,Ткань горонов,Goron-stof,Tessuto Goron,Goronen-Stoff,鼓隆族的布料,鼓隆族的布料,Tissu goron,Tela goron,Goron Fabric
Obj_SubstituteCloth_01,Tela zora,Zora Fabric,Tissu Zora,조라족의 원단,ゾーラ族の生地,Ткань зора,Zora-stof,Tessuto Zora,Zora-Stoff,卓拉族的布料,卓拉族的布料,Tissu zora,Tela zora,Zora Fabric
Obj_SubstituteCloth_02,Tela gerudo,Gerudo Fabric,Tissu Gerudo,겔드족의 원단,ゲルド族の生地,Ткань герудо,Gerudo-stof,Tessuto Gerudo,Gerudo-Stoff,格鲁德族的布料,格魯德族的布料,Tissu gerudo,Tela gerudo,Gerudo Fabric
Obj_SubstituteCloth_03,Tela del emblema real hyliano,Royal Hyrulean Fabric,Tissu royal d'Hyrule,하이랄 왕가의 원단,ハイラル王家の生地,Королевская ткань,Koninklijke Hyliaanse stof,Tessuto dei reali di Hyrule,Stoff der königlichen Familie,海拉鲁王族的布料,海拉魯王族的布料,Tissu royal d'Hyrule,Tela del emblema real hyliano,Royal Hyrulean Fabric
Obj_SubstituteCloth_04,Tela zonnan,Zonai Fabric,Tissu Soneau,조나우의 원단,ゾナウの生地,Ткань зонаи,Zonai-stof,Tessuto Zonau,Sonau-Stoff,左纳乌的布料,左納烏的布料,Tissu soneau,Tela zonnan,Zonai Fabric
Obj_SubstituteCloth_05,Tela sheikah,Sheikah Fabric,Tissu Sheikah,시커족의 원단,シーカー族の生地,Ткань шиика,Sheikah-stof,Tessuto Sheikah,Shiekah-Stoff,希卡族的布料,希卡族的布料,Tissu sheikah,Tela sheikah,Sheikah Fabric
Obj_SubstituteCloth_06,Tela del clan Yiga,Yiga Fabric,Tissu Yiga,이가단의 원단,イーガ団の生地,Ткань Ига,Yiga-stof,Tessuto Yiga,Yiga-Stoff,依盖队的布料,依蓋隊的布料,Tissu yiga,Tela del clan Yiga,Yiga Fabric
Obj_SubstituteCloth_07,Tela de la patrulla exterminadora,Monster-Control-Crew Fabric,Tissu de la brigade,토벌대의 원단,討伐隊の生地,Ткань боевой бригады,Aanvalsgroepstof,Tessuto dei giustizieri,Monsterwehr-Stoff,讨伐队的布料,討伐隊的布料,Tissu de la brigade,Tela de la patrulla exterminadora,Monster-Control-Crew Fabric
Obj_SubstituteCloth_08,Tela del grupo de investigación,Zonai Survey Team Fabric,Tissu des archéologues,조나우 조사대의 원단,ゾナウ調査隊の生地,Ткань Группы по изучению зонаи,Zonai-onderzoeksgroepstof,Tessuto del gruppo di ricerca,Sonau-Forschungsgruppen-Stoff,左纳乌调查队的布料,左納烏調查隊的布料,Tissu des archéologues,Tela del grupo de investigación,Zonai Survey Team Fabric
Obj_SubstituteCloth_09,Tela de la deidad de los caballos,Horse-God Fabric,Tissu de la divinité équine,마신님의 원단,馬神様の生地,Ткань с Маланией,Paardengodstof,Tessuto del dio dei cavalli,Pferdegott-Stoff,马神大人的布料,馬神大人的布料,Tissu de la divinité équine,Tela de la deidad de los caballos,Horse-God Fabric
Obj_SubstituteCloth_10,Tela de la aldea Onaona,Lurelin Village Fabric,Tissu d'Écaraille,나크시 마을의 원단,ウオトリー村の生地,Ткань Лурелина,Lurelin-stof,Tessuto del villaggio Vappesca,Angelstedt-Stoff,沃托里村的布料,沃托里村的布料,Tissu d'Écaraille,Tela de la aldea Onaona,Lurelin Village Fabric
Obj_SubstituteCloth_11,"Tela de la gaceta ""El trébol""",Lucky Clover Gazette Fabric,Tissu La Gazette des bois,토끼풀 신문사의 원단,シロツメ新聞社の生地,Ткань «Клевер-курьера»,Het Klaverblad-stof,Tessuto della Gazzetta quadrifoglia,Kleeblatt-Kurier-Stoff,白诘报社的布料,白詰報社的布料,Tissu La Gazette des bois,Tela de la gaceta «El trébol»,Lucky Clover Gazette Fabric
Obj_SubstituteCloth_12,Tela de Construcciones Karid,Hudson Construction Fabric,Tissu Grosaillieh et Associés,허드슨 건설의 원단,エノキダ工務店の生地,Ткань «ТопордаСтроя»,Bouwbedrijf Hudson-stof,Tessuto della Miceda edilizia,Bauunternehmen-Dumsda-Stoff,松达建筑店的布料,松達建築店的布料,Tissu Grosaillieh,Tela de Construcciones Karid,Hudson Construction Fabric
Obj_SubstituteCloth_13,Tela de Koltin,Koltin's Fabric,Tissu de Koltin,콜텐의 수제 원단,コルテンお手製の生地,Ткань Колтина,Koltins handgemaakte stof,Tessuto di Koltin,Koltins handgefertigter Stoff,柯尔天亲手制作的布料,柯爾天親手製作的布料,Tissu de Koltin,Tela de Koltin,Koltin's Fabric
Obj_SubstituteCloth_14,Tela kolog,Korok Fabric,Tissu Korogu,코로그족의 원단,コログ族の生地,Ткань короков,Korok-stof,Tessuto Korogu,Krog-Stoff,克洛格族的布料,克洛格族的布料,Tissu korogu,Tela kolog,Korok Fabric
Obj_SubstituteCloth_15,Tela de oso garrablanca,Grizzlemaw-Bear Fabric,Tissu ours empereurs,황제큰곰의 원단,コウテイヒグマの生地,Ткань с гризли,Grizzlybeerstof,Tessuto con orso imperatore,Kaiserbär-Stoff,帝灰熊的布料,帝灰熊的布料,Tissu ours empereurs,Tela de oso emperador,Grizzlemaw-Bear Fabric
Obj_SubstituteCloth_16,Tela de Rotver,Robbie's Fabric,Tissu de Faras,로베리의 수제 원단,ロベリーお手製の生地,Ткань от Робби,Robbies handgemaakte stof,Tessuto di Rovely,Robelos handgefertigter Stoff,洛贝利亲手制作的布料,洛貝利親手製作的布料,Tissu de Faras,Tela de Rotver,Robbie's Fabric
Obj_SubstituteCloth_17,Tela de la marca Sogene,Cece Fabric,Tissu Goutiée,SAGONO의 원단,SAGONOの生地,Ткань от Сагоно,Cece-stof,Tessuto di Sagono,Sagono-Stoff,SAGONO的布料,SAGONO的布料,Tissu Goutiée,Tela de la marca Sogene,Cece Fabric
Obj_SubstituteCloth_18,Tela de aerocuda,Aerocuda Fabric,Tissu Kakuda,카쿠다의 원단,カックーダの生地,Ткань «Какуда»,Aerocuda-stof,Tessuto del kakuda,Kakuda-Stoff,卡库达的布料,卡庫達的布料,Tissu kakuda,Tela de aerocuda,Aerocuda Fabric
Obj_SubstituteCloth_19,Tela de avestruz de Eldin,Eldin-Ostrich Fabric,Tissu autruche d'Ordinn,올딘타조의 원단,オルディンダチョウの生地,Ткань «Элдинский страус»,Eldin-struisvogelstof,Tessuto dello struzzo di Oldin,Eldin-Strauß-Stoff,奥尔汀鸵鸟的布料,奧爾汀鴕鳥的布料,Tissu autruche d'Ordinn,Tela de avestruz de Eldin,Eldin-Ostrich Fabric
